"rownum","Id","SoundFile","SoundFile_2D","bool_24","string_25"
592,"MobileCharacterSelectUp","","Audio/Sound Effects/UI/Mobile/General/MobileCharClickUp.ogg2d","",""
593,"MobileCharacterSelectDown","","Audio/Sound Effects/UI/Mobile/General/MobileCharClickDown.ogg2d","",""
594,"MobileHUDSkillButtonUp","","Audio/Sound Effects/UI/Mobile/HUD/HudSkillButtonUp.ogg2d","",""
595,"MobileHUDSkillButtonDown","","Audio/Sound Effects/UI/Mobile/HUD/HudSkillButtonDown.ogg2d","",""
596,"MobileToggleShowQuestHUDDisplay","","Audio/Sound Effects/UI/Mobile/HUD/HudToggleShowQuest.ogg2d","",""
597,"MobileSkillTreeTapHold1","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/ConfirmTap.ogg2d","",""
598,"MobileSkillTreeTapHold2","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/ConfirmHold.ogg2d","",""
599,"MobileLeagueSelectTapHold1","","Audio/Sound Effects/UI/Mobile/CharacterCreation/LeagueSelectTap.ogg2d","",""
600,"MobileLeagueSelectTapHold2","","Audio/Sound Effects/UI/Mobile/CharacterCreation/LeagueSelectHold.ogg2d","",""
601,"MobileSkillGemCraftChangeCategoryTick","","Audio/Sound Effects/UI/Mobile/SkillGemCraft/CategoryTick.ogg2d","",""
602,"MobileSkillGemCraftConfirm","","Audio/Sound Effects/UI/Mobile/SkillGemCraft/Confirm.ogg2d","",""
603,"MobileSkillGemCraftSelectSkill","","Audio/Sound Effects/UI/Mobile/SkillGemCraft/SkillSelect.ogg2d","",""
604,"MobileDeathScreen","","Audio/Sound Effects/UI/Mobile/DeathScreen/YouHaveDied.ogg2d","",""
605,"MobileDeathResurrect","","Audio/Sound Effects/UI/Mobile/DeathScreen/ResurrectSelect.ogg2d","",""
606,"FourLoginGameUp","","Audio/Sound Effects/Gameplay/4.0/Login/LogIn_GameUp.ogg","",""
607,"FourPlayGameUp","","Audio/Sound Effects/Gameplay/4.0/Login/Play_GameUp.ogg","",""
608,"MobileQuestUpdate","","Audio/Sound Effects/Gameplay/Mobile/Quest/MissionUpdate.ogg2d","",""
609,"MobileQuestComplete","","Audio/Sound Effects/Gameplay/Mobile/Quest/MissionComplete.ogg2d","",""
610,"MobileQuestNew","","Audio/Sound Effects/Gameplay/Mobile/Quest/MissionNew.ogg2d","",""
611,"MobileFailToInteract","","Audio/Sound Effects/UI/Mobile/HUD/Hud_FailToInteract.ogg2d","",""
612,"MobileFilterTouchDown","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/FilterTapDown.ogg2d","",""
613,"MobileFilterTouchUp","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/FilterTapUp.ogg2d","",""
614,"MobileFilterLeftRight","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/FilterTapLeftRight.ogg2d","",""
615,"MobileFilterFrameTabs","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/FilterFrameTabs.ogg2d","",""
616,"FourLoginGameDown","","Audio/Sound Effects/Gameplay/4.0/Login/LogIn_GameDown.ogg","",""
617,"FourPlayGameDown","","Audio/Sound Effects/Gameplay/4.0/Login/Play_GameDown.ogg","",""
618,"MobileRecentreTouchUp","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/RecentreTapUp.ogg2d","",""
619,"MobileRecentreTouchDown","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/RecentreTapDown.ogg2d","",""
620,"MobileQuestRewardZanaNecklace","","Audio/Sound Effects/Gameplay/Mobile/Quest/OptionalReward.ogg2d","",""
621,"MobileCharacterCreationBurnAway","","Audio/Sound Effects/UI/Mobile/CharacterCreation/BurnAway.ogg2d","",""
622,"FourCharacterSelectUp","","Audio/Sound Effects/UI/4.0/CharacterCreation/CharCreateSelect_Up.ogg","",""
623,"FourCharacterSelectDown","","Audio/Sound Effects/UI/4.0/CharacterCreation/CharCreateSelect_Down.ogg","",""
624,"FourRegularButtonRelease","","Audio/Sound Effects/UI/4.0/Clicks/FourRegularButtonRelease.ogg","",""
625,"FourRegularButtonPress","","Audio/Sound Effects/UI/4.0/Clicks/FourRegularButtonPress.ogg","",""
626,"FourCharacterListUp","","Audio/Sound Effects/UI/4.0/CharacterCreation/CharListSelect_Up.ogg","",""
627,"FourCharacterListDown","","Audio/Sound Effects/UI/4.0/CharacterCreation/CharListSelect_Down.ogg","",""
628,"FourCharacterSelectHover","","Audio/Sound Effects/UI/4.0/CharacterCreation/CharCreateSelect_Hover.ogg","",""
629,"FourLeagueBannerDown","","Audio/Sound Effects/UI/4.0/CharacterCreation/LeagueBanners_Down.ogg","",""
630,"FourLeagueBannerUp","","Audio/Sound Effects/UI/4.0/CharacterCreation/LeagueBanners_Up.ogg","",""
631,"FourComboBoxPress","","Audio/Sound Effects/UI/4.0/Clicks/FourComboBoxPress.ogg","",""
632,"FourCheckBoxPress","","Audio/Sound Effects/UI/4.0/Clicks/FourCheckBoxPress.ogg","",""
633,"FourTabButtonRelease","","Audio/Sound Effects/UI/4.0/Clicks/FourTabButtonRelease.ogg","",""
634,"FourTabButtonPress","","Audio/Sound Effects/UI/4.0/Clicks/FourTabButtonPress.ogg","",""
635,"FourPassiveTreeRelease","","Audio/Sound Effects/UI/4.0/Clicks/FourPassiveTreeRelease.ogg","",""
636,"FourPassiveTreePress","","Audio/Sound Effects/UI/4.0/Clicks/FourPassiveTreePress.ogg","",""
637,"FourMapWindowPress","","Audio/Sound Effects/UI/4.0/Clicks/FourMapWindowPress.ogg","",""
638,"MobileFilterDeleteEntry","","Audio/Sound Effects/UI/Mobile/PassiveSkillTree/DeleteEntryHistory.ogg2d","",""
639,"FourMapWindowRelease","","Audio/Sound Effects/UI/4.0/Clicks/FourMapWindowRelease.ogg","",""
640,"FourGamePausedPress","","Audio/Sound Effects/UI/4.0/Clicks/FourGamePausedPress.ogg","",""
641,"FourGamePausedRelease","","Audio/Sound Effects/UI/4.0/Clicks/FourGamePausedRelease.ogg","",""
642,"FourSliderPress","","Audio/Sound Effects/UI/4.0/Clicks/FourSliderPress.ogg","",""
643,"FourMTXTabRelease","","Audio/Sound Effects/UI/4.0/Clicks/FourMTXTabRelease.ogg","",""
644,"FourMTXTabPress","","Audio/Sound Effects/UI/4.0/Clicks/FourMTXTabPress.ogg","",""
645,"FourPanelButtonRelease","","Audio/Sound Effects/UI/4.0/Clicks/FourPanelButtonRelease.ogg","",""
646,"FourPanelButtonPress","","Audio/Sound Effects/UI/4.0/Clicks/FourPanelButtonPress.ogg","",""
647,"FourMTXBoxPress","","Audio/Sound Effects/UI/4.0/Clicks/FourMTXBoxPress.ogg","",""
648,"FourMTXBuyPress","","Audio/Sound Effects/UI/4.0/Clicks/FourMTXBuyPress.ogg","",""
649,"FourMTXShopPress","","Audio/Sound Effects/UI/4.0/Clicks/FourMTXShopPress.ogg","",""
650,"FourMTXShopRelease","","Audio/Sound Effects/UI/4.0/Clicks/FourMTXShopRelease.ogg","",""
651,"FourInventoryFoley","","Audio/Sound Effects/ItemSounds/4.0/InventoryFoley/InventoryFoley.ogg2d","",""
652,"FourQuestItemDropGeneral","Audio/Sound Effects/ItemSounds/4.0/QuestItems/General/QuestItems_Drop.ogg","","",""
653,"FourSkillBook","Audio/Sound Effects/ItemSounds/4.0/QuestItems/General/SkillBooks/SkillBook_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/General/SkillBooks/SkillBook_Move.ogg2d","",""
654,"FourSkillBookUse","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/General/SkillBooks/SkillBook_Use.ogg2d","",""
655,"FourQuestDigestedSulphitePotionDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/VoltaxicPotion_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/VoltaxicPotion_Move.ogg2d","",""
656,"FourQuestSilverCoin","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SilverCoin/SilverCoin_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SilverCoin/SilverCoin_Move.ogg2d","",""
657,"FourQuestSharkFinDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SharkFin_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SharkFin_Move.ogg2d","",""
658,"FourQuestSirenPearlDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SirenPearl_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SirenPearl_Move.ogg2d","",""
659,"FourQuestHalfDigestedSulphite","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/VoltaxicSulphite_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/VoltaxicSulphite_Move.ogg2d","",""
660,"FourQuestScourgeOfTheSkiesTalons","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/ScourgeTalon_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/ScourgeTalon_Move.ogg2d","",""
661,"FourQuestScourgeOfTheSkiesEyes","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/ScourgeEyes_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/ScourgeEyes_Move.ogg2d","",""
662,"FourQuestRegeneratingLiver","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/RegeneratingLiver_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/RegeneratingLiver_Move.ogg2d","",""
663,"FourQuestVocalCords","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SirenVocalCords_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SirenVocalCords_Move.ogg2d","",""
664,"FourQuestGoblinGiantLipDisk","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/GoblinGiantLipDisk_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/GoblinGiantLipDisk_Move.ogg2d","",""
665,"FourQuestPetrifiedSirenHead","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SirenPetrifiedHead_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/SirenPetrifiedHead_Move.ogg2d","",""
666,"FourQuestVerisium","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/Verisium_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/Verisium_Move.ogg2d","",""
667,"FourQuestVerisiumSpikes","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/RunedSpikes_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/RunedSpikes_Move.ogg2d","",""
668,"FourQuestTattooBlank","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/TattooBlank_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/TattooBlank_Move.ogg2d","",""
669,"FourQuestBoatCharter","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/BoatCharter_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/BoatCharter_Move.ogg2d","",""
670,"FourQuestMapFragment","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/MapFragments_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/MapFragments_Move.ogg2d","",""
671,"FourBow","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Bow_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Bow_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Bow_Equip.ogg2d"
672,"FourCrossbow","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Crossbow_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Crossbow_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Crossbow_Equip.ogg2d"
673,"FourQuiver","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Quiver_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Quiver_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Bows/Quiver_Equip.ogg2d"
674,"FourFlask","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Flasks/Flask_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Flasks/Flask_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Flasks/Flask_Equip.ogg2d"
675,"FourRing","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Rings/Ring_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Rings/Ring_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Rings/Ring_Equip.ogg2d"
676,"FourBelt","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Belts/Belt_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Belts/Belt_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Belts/Belt_Equip.ogg2d"
677,"FourChainArmour","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourChain/ArmourChain_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourChain/ArmourChain_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourChain/ArmourChain_Equip.ogg2d"
678,"FourLeatherArmour","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourLeather/ArmourLeather_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourLeather/ArmourLeather_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourLeather/ArmourLeather_Equip.ogg2d"
679,"FourClothArmour","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourCloth/ArmourCloth_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourCloth/ArmourCloth_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/ArmourCloth/ArmourCloth_Equip.ogg2d"
680,"FourMetalHelmet","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetMetal/HelmetMetal_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetMetal/HelmetMetal_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetMetal/HelmetMetal_Equip.ogg2d"
681,"FourLeatherHelmet","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetLeather/HelmetLeather_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetLeather/HelmetLeather_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetLeather/HelmetLeather_Equip.ogg2d"
682,"FourClothHelmet","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetCloth/HelmetCloth_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetCloth/HelmetCloth_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetCloth/HelmetCloth_Equip.ogg2d"
683,"FourTwigHelmet","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetTwig/HelmetTwig_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetTwig/HelmetTwig_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/HelmetTwig/HelmetTwig_Equip.ogg2d"
684,"FourMetalBoots","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsMetal/BootsMetal_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsMetal/BootsMetal_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsMetal/BootsMetal_Equip.ogg2d"
685,"FourLeatherBoots","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsLeather/BootsLeather_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsLeather/BootsLeather_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsLeather/BootsLeather_Equip.ogg2d"
686,"FourClothBoots","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsCloth/BootsCloth_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsCloth/BootsCloth_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/BootsCloth/BootsCloth_Equip.ogg2d"
687,"FourMetalGloves","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesMetal/GlovesMetal_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesMetal/GlovesMetal_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesMetal/GlovesMetal_Equip.ogg2d"
688,"FourLeatherGloves","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesLeather/GlovesLeather_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesLeather/GlovesLeather_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesLeather/GlovesLeather_Equip.ogg2d"
689,"FourClothGloves","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesCloth/GlovesCloth_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesCloth/GlovesCloth_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/GlovesCloth/GlovesCloth_Equip.ogg2d"
690,"FourMetalShield","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldMetal_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldMetal_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldMetal_Equip.ogg2d"
691,"FourWoodShield","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldWood_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldWood_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldWood_Equip.ogg2d"
692,"FourLeatherShield","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldLeather_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldLeather_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Shields/ShieldLeather_Equip.ogg2d"
693,"FourClaw","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Claws/Claw_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Claws/Claw_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Claws/Claw_Equip.ogg2d"
694,"FourDagger","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Daggers/Dagger_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Daggers/Dagger_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Daggers/Dagger_Equip.ogg2d"
695,"FourMetalSpear","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Spears/SpearMetal_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Spears/SpearMetal_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Spears/SpearMetal_Equip.ogg2d"
696,"FourWoodSpear","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Spears/SpearWood_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Spears/SpearWood_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Spears/SpearWood_Equip.ogg2d"
697,"FourWand","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Wands/Wand_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Wands/Wand_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Wands/Wand_Equip.ogg2d"
698,"FourWoodFocus","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Focuses/FocusWood_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Focuses/FocusWood_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Focuses/FocusWood_Equip.ogg2d"
699,"FourTrap","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Traps/Trap_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Traps/Trap_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/Traps/Trap_Equip.ogg2d"
700,"FourTalisman","Audio/Sound Effects/ItemSounds/4.0/Talismans/Talisman_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Talismans/Talisman_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Talismans/Talisman_Equip.ogg2d"
701,"FourQuestUnasLute","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/UnasLute/UnasLute_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/UnasLute/UnasLute_Move.ogg2d","",""
702,"FourQuestGraveyardKey","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/GraveyardKeys/GraveyardKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act1/GraveyardKeys/GraveyardKey_Move.ogg2d","",""
703,"FourAmulet","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Amulets/Amulet_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Amulets/Amulet_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Armour/Amulets/Amulet_Equip.ogg2d"
704,"FourQuestEyeOfTheTitan","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/EssenceOfRage/EssenceOfRage_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/EssenceOfRage/EssenceOfRage_Move.ogg2d","",""
705,"FourQuestEssenceOfTheWaterGod","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/EssenceOfTranquility/EssenceOfTranquility_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/EssenceOfTranquility/EssenceOfTranquility_Move.ogg2d","",""
706,"FourQuestMedallionSerpentClan","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/Medallions/MedallionSerpentClan_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/Medallions/MedallionSerpentClan_Move.ogg2d","",""
707,"FourQuestMedallionHyenaClan","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/Medallions/MedallionHyenaClan_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/Medallions/MedallionHyenaClan_Move.ogg2d","",""
708,"FourQuestMedallionCombined","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/Medallions/MedallionCombined_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/Medallions/MedallionCombined_Move.ogg2d","",""
709,"FourQuestBalbalaCoinDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/BalbalaCoin/BalbalaCoin_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/BalbalaCoin/BalbalaCoin_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/BalbalaCoin/BalbalaCoin_Use.ogg2d"
710,"FourQuestRattlecageHeartDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/RattleCageBurningHeart_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act2/RattleCageBurningHeart_Move.ogg2d","",""
711,"FourQuestVenomVials","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/SnakeLadyPotion/VenomVials_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/SnakeLadyPotion/VenomVials_Move.ogg2d","",""
712,"FourQuestSnakeLadyPotionConsumableDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/SnakeLadyPotion/SnakeLadyPotion_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/SnakeLadyPotion/SnakeLadyPotion_Move.ogg2d","",""
713,"FourQuestVaalKeyGem","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalKeyGemSmall_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalKeyGemSmall_Move.ogg2d","",""
714,"FourQuestVaalKeyGemMedium","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalKeyGemMedium_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalKeyGemMedium_Move.ogg2d","",""
715,"FourQuestVaalSoulGem","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalKeyGemLarge_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalKeyGemLarge_Move.ogg2d","",""
716,"FourQuestBileSoakedTomeDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/BlindBeastBileBook_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act4/BlindBeastBileBook_Move.ogg2d","",""
717,"FourQuestSoulCoreConsumableDrop","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalSoulCoreConsumable_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/VaalBloodGems/VaalSoulCoreConsumable_Move.ogg2d","",""
718,"FourQuestBogWitchBroom","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/BogWitchBroom_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/BogWitchBroom_Move.ogg2d","",""
719,"FourQuestAggoratDagger","event:/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/AggoratDagger/AggoratDagger_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/AggoratDagger/AggoratDagger_Move.ogg2d","",""
720,"FourQuestSacrificialHeart","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/SacrificalHeart/SacrificalHeart_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/SacrificalHeart/SacrificalHeart_Move.ogg2d","",""
