"rownum","Id","Animation","i32_24","i32_28","Stats"
1672,"feast_of_flesh_corpse",[6804],1,1,""
1673,"phys_cascade_trap_explosion",[1995],1,0,""
1674,"phys_cascade_trap_explosion",[3382],1,1,""
1675,"phys_cascade_trap_explosion",[6845],1,2,""
1676,"phys_cascade_trap_ground_effect","[1996,1997]",1,0,""
1677,"phys_cascade_trap_ground_effect","[3383,3384]",1,1,""
1678,"phys_cascade_trap_ground_effect","[6846,6847]",1,2,""
1679,"phys_cascade_trap_emitter",[1998],1,0,""
1680,"phys_cascade_trap_emitter",[3385],1,1,""
1681,"phys_cascade_trap_emitter",[6848],1,2,""
1682,"slither_start_effect",[3335],1,0,""
1683,"slither_start_effect",[5256],1,1,""
1684,"slither_aura_effect",[3336],1,0,""
1685,"slither_aura_effect",[5257],1,1,""
1686,"slither_eyes_effect",[3367],1,0,""
1687,"slither_eyes_effect",[5258],1,1,""
1688,"ice_spear_pierce_effect",[2577],1,3,""
1689,"ice_spear_pierce_effect",[6894],1,8,""
1690,"laser_spears_spear",[7258],1,0,""
1691,"laser_spears_spear",[7258],1,1,""
1692,"laser_spears_spear",[7258],1,2,""
1693,"laser_spears_beam_start",[6556],1,0,""
1694,"laser_spears_beam_start",[7259],1,1,""
1695,"laser_spears_beam_end",[6533],1,0,""
1696,"laser_spears_beam_end",[7260],1,1,""
1697,"fire_wake_spear_wake",[6700],3,0,""
1698,"fire_wake_spear_buildup_primary",[6704],1,0,""
1699,"fire_wake_spear_buildup_secondary",[6712],1,0,""
1700,"fire_wake_spear_impact_primary",[6706],1,0,""
1701,"fire_wake_spear_impact_secondary",[6707],1,0,""
1702,"fire_wake_spear_hit_audio",[6741],3,0,""
1703,"fire_wake_spear_wake_left",[7291],3,1000,""
1704,"fire_wake_spear_wake_right",[7292],3,1000,""
1705,"fire_wake_spear_buildup_primary",[7293],1,1000,""
1706,"fire_wake_spear_buildup_secondary",[7294],1,1000,""
1707,"fire_wake_spear_impact_primary",[7295],1,1000,""
1708,"fire_wake_spear_impact_secondary",[7296],1,1000,""
1709,"fire_wake_spear_hit_audio",[6741],3,1000,""
1710,"fire_wake_spear_wake",[8280],3,1001,""
1711,"fire_wake_spear_buildup_primary",[4985],1,1001,""
1712,"fire_wake_spear_buildup_secondary",[4985],1,1001,""
1713,"fire_wake_spear_impact_primary",[4985],1,1001,""
1714,"fire_wake_spear_impact_secondary",[4985],1,1001,""
1715,"fire_wake_spear_hit_audio",[4985],3,1001,""
1716,"fire_wake_spear_wake",[9732],3,1002,""
1717,"fire_wake_spear_buildup_primary",[4985],1,1002,""
1718,"fire_wake_spear_buildup_secondary",[4985],1,1002,""
1719,"fire_wake_spear_impact_primary",[4985],1,1002,""
1720,"fire_wake_spear_impact_secondary",[4985],1,1002,""
1721,"fire_wake_spear_hit_audio",[4985],3,1002,""
1722,"monster_dd_area_area",[592],3,0,""
1723,"monster_dd_area_area",[592],3,1,""
1724,"monster_dd_area_area",[592],3,2,""
1725,"monster_dd_area_area",[4985],3,3,""
1726,"monster_dd_area_area",[7321],3,1002,""
1727,"monster_dd_area_area",[8543],3,1003,""
1728,"monster_dd_area_area",[8565],3,1004,""
1729,"monster_dd_area_area",[8557],3,1005,""
1730,"monster_dd_area_area",[4985],3,1006,""
1731,"monster_dd_area_corpse",[1721],3,0,""
1732,"monster_dd_area_corpse",[1883],3,1,""
1733,"monster_dd_area_corpse",[4863],3,2,""
1734,"monster_dd_area_corpse",[1883],3,3,""
1735,"monster_dd_area_corpse",[5499],3,1001,""
1736,"monster_dd_area_corpse",[7319],3,1002,""
1737,"monster_dd_area_corpse",[8544],3,1003,""
1738,"monster_dd_area_corpse",[1883],3,1004,""
1739,"monster_dd_area_corpse",[8558],3,1005,""
1740,"monster_dd_area_corpse",[1883],3,1006,""
1741,"monster_dd_area_explosion",[1723],3,0,""
1742,"monster_dd_area_explosion",[1884],3,1,""
1743,"monster_dd_area_explosion",[4864],3,2,""
1744,"monster_dd_area_explosion",[1884],3,3,""
1745,"monster_dd_area_explosion",[5338],3,1000,""
1746,"monster_dd_area_explosion",[5500],3,1001,""
1747,"monster_dd_area_explosion",[7320],3,1002,""
1748,"monster_dd_area_explosion",[8545],3,1003,""
1749,"monster_dd_area_explosion",[1884],3,1004,""
1750,"monster_dd_area_explosion",[8559],3,1005,""
1751,"monster_dd_area_explosion",[8561],3,1006,""
1752,"monster_dd_area_rune",[4985],3,3,""
1753,"monster_dd_area_rune",[5339],3,1000,""
1754,"monster_dd_area_rune",[4985],3,1003,""
1755,"monster_dd_area_rune",[4985],3,1004,""
1756,"monster_dd_area_rune",[4985],3,1005,""
1757,"monster_dd_area_rune",[4985],3,1006,""
1758,"monster_soulrend_impact",[2800],1,0,""
1759,"monster_soulrend_impact",[3187],1,1,""
1760,"monster_soulrend_impact",[5347],1,1000,""
1761,"monster_soulrend_impact",[5347],1,1001,""
1762,"monster_soulrend_impact",[7315],1,1002,""
1763,"monster_soulrend_impact",[7702],1,1003,""
1764,"monster_soulrend_impact",[8541],1,1004,""
1765,"monster_soulrend_impact",[7315],1,1005,""
1766,"monster_soulrend_impact",[7315],1,1006,""
1767,"monster_soulrend_impact",[4985],1,1007,""
1768,"galvanic_field_sphere",[6941],1,0,""
1769,"galvanic_field_sphere",[6968],1,1,""
1770,"galvanic_field_sphere",[7016],1,2,""
1771,"galvanic_field_beam",[6942],1,0,""
1772,"galvanic_field_beam",[6969],1,1,""
1773,"galvanic_field_beam",[7017],1,2,""
1774,"flask_effect_on_use",[6945],1,7,""
1775,"lightning_conduit_nova",[6939],1,0,""
1776,"lightning_conduit_nova",[6974],1,1,""
1777,"lightning_conduit_nova",[7012],1,2,""
1778,"lightning_conduit_bolt_tier_1",[6936],1,0,""
1779,"lightning_conduit_bolt_tier_1",[6973],1,1,""
1780,"lightning_conduit_bolt_tier_1",[7015],1,2,""
1781,"lightning_conduit_bolt_tier_2",[6936],1,0,""
1782,"lightning_conduit_bolt_tier_2",[6973],1,1,""
1783,"lightning_conduit_bolt_tier_2",[7015],1,2,""
1784,"lightning_conduit_bolt_tier_3",[6936],1,0,""
1785,"lightning_conduit_bolt_tier_3",[6973],1,1,""
1786,"lightning_conduit_bolt_tier_3",[7015],1,2,""
1787,"lightning_conduit_nova",[10183],1,3,""
1788,"lightning_conduit_bolt_tier_1",[10186],1,3,""
1789,"lightning_conduit_bolt_tier_2",[10186],1,3,""
1790,"lightning_conduit_bolt_tier_3",[10186],1,3,""
1791,"lightning_conduit_bolt_no_shock",[10184],1,3,""
1792,"lightning_tendrils_orb",[1591],1,0,""
1793,"lightning_tendrils_orb",[1591],1,1,""
1794,"lightning_tendrils_orb",[6977],1,2,""
1795,"lightning_tendrils_glow",[1592],1,0,""
1796,"lightning_tendrils_glow",[1592],1,1,""
1797,"lightning_tendrils_glow",[6978],1,2,""
1798,"lightning_tendrils_large_pulse",[1593],1,0,""
1799,"lightning_tendrils_large_pulse",[1593],1,1,""
1800,"lightning_tendrils_large_pulse",[6979],1,2,""
1801,"alchemists_mark_burning_burst",[6943],1,0,""
1802,"alchemists_mark_burning_burst",[7023],1,1,""
1803,"alchemists_mark_caustic_burst",[6944],1,0,""
1804,"alchemists_mark_caustic_burst",[7024],1,1,""
1805,"righteous_fire_ring",[117],1,0,""
1806,"righteous_fire_ring",[517],1,2,""
1807,"righteous_fire_ring",[517],1,3,""
1808,"righteous_fire_ring",[1322],1,4,""
1809,"righteous_fire_ring",[1600],1,5,""
1810,"righteous_fire_ring",[1600],1,6,""
1811,"righteous_fire_ring",[1516],1,7,""
1812,"righteous_fire_ring",[5697],1,8,""
1813,"righteous_fire_ring",[7021],1,9,""
1814,"vaal_righteous_fire_ring",[2178],1,0,""
1815,"vaal_righteous_fire_ring",[2178],1,1,""
1816,"vaal_righteous_fire_ring",[2193],1,2,""
1817,"vaal_righteous_fire_ring",[2193],1,3,""
1818,"vaal_righteous_fire_ring",[2193],1,4,""
1819,"vaal_righteous_fire_ring",[2191],1,5,""
1820,"vaal_righteous_fire_ring",[2191],1,6,""
1821,"vaal_righteous_fire_ring",[2192],1,7,""
1822,"vaal_righteous_fire_ring",[5698],1,8,""
1823,"vaal_righteous_fire_ring",[7022],1,9,""
1824,"venom_gyre_attached_projectile",[3435],1,0,""
1825,"venom_gyre_attached_projectile",[7026],1,1,""
1826,"venom_gyre_hanging_blade",[3463],1,0,""
1827,"venom_gyre_hanging_blade",[7028],1,1,""
1828,"venom_gyre_whirling_blades",[3470],1,0,""
1829,"venom_gyre_whirling_blades",[7029],1,1,""
1830,"whirling_blades_rig",[7030],1,0,""
1831,"whirling_blades_rig",[7031],1,1,""
1832,"whirling_blades_rig",[7032],1,2,""
1833,"whirling_blades_rig",[7033],1,3,""
1834,"whirling_blades_rig",[7034],1,4,""
1835,"whirling_blades_rig",[7035],1,5,""
1836,"whirling_blades_rig",[7036],1,6,""
1837,"whirling_blades_rig",[7037],1,7,""
1838,"caustic_arrow_explosion","[2241,2242]",1,0,""
1839,"caustic_arrow_explosion",[2243],1,1,""
1840,"caustic_arrow_explosion",[2244],1,2,""
1841,"caustic_arrow_explosion",[4493],1,3,""
1842,"caustic_arrow_explosion",[7038],1,4,""
1843,"kinetic_blast_small",[467],1,0,""
1844,"kinetic_blast_small","[469,470,471,472]",1,1,""
1845,"kinetic_blast_small",[7040],1,2,""
1846,"kinetic_blast_small",[6656],1,1000,""
1847,"kinetic_blast_large",[466],1,0,""
1848,"kinetic_blast_large",[468],1,1,""
1849,"kinetic_blast_large",[7039],1,2,""
1850,"kinetic_blast_large",[6655],1,1000,""
1851,"reap_blood_scythe",[2238],1,0,""
1852,"reap_blood_scythe",[7059],1,1,""
1853,"reap_blood_scythe",[7670],1,2,""
1854,"winnowing_flame_scythe",[2239],1,0,""
1855,"ring_of_ice_snow",[7746],1,0,""
1856,"double_slam_first",[7379],1,0,""
1857,"double_slam_first_ancestral",[7380],1,0,""
1858,"ring_of_ice_sweep",[7424],1,0,""
1859,"double_slam_second",[7381],1,0,""
1860,"double_slam_second_ancestral",[7382],1,0,""
1861,"double_slam_first",[9298],1,1,""
1862,"double_slam_first_ancestral",[9298],1,1,""
1863,"double_slam_second",[9299],1,1,""
1864,"double_slam_second_ancestral",[9299],1,1,""
1865,"volcanic_slam_crater",[7412],1,0,""
1866,"volcanic_slam_crack",[7413],1,0,""
1867,"volcanic_slam_erupt",[7414],1,0,""
1868,"volcanic_slam_mortar_impact",[7415],3,0,""
1869,"volcanic_slam_crack_start",[7416],1,0,""
1870,"volcanic_slam_crack_end",[7417],1,0,""
1871,"volcanic_slam_crater",[9361],1,1,""
1872,"volcanic_slam_crack",[9362],1,1,""
1873,"volcanic_slam_erupt",[9363],1,1,""
1874,"volcanic_slam_mortar_impact",[9364],3,1,""
1875,"volcanic_slam_crack_start",[9365],1,1,""
1876,"volcanic_slam_crack_end",[9366],1,1,""
1877,"volcanic_slam_crater",[10362],1,2,""
1878,"volcanic_slam_crack",[10363],1,2,""
1879,"volcanic_slam_erupt",[10364],1,2,""
1880,"volcanic_slam_mortar_impact",[10365],3,2,""
1881,"volcanic_slam_crack_start",[10366],1,2,""
1882,"volcanic_slam_crack_end",[10367],1,2,""
1883,"volcanic_slam_crater",[10368],1,10,""
1884,"volcanic_slam_crack",[10369],1,10,""
1885,"volcanic_slam_erupt",[10370],1,10,""
1886,"volcanic_slam_mortar_impact",[10371],3,10,""
1887,"volcanic_slam_crack_start",[10372],1,10,""
1888,"volcanic_slam_crack_end",[10373],1,10,""
1889,"charged_attack_channel",[954],1,0,""
1890,"charged_attack_channel",[1972],1,1,""
1891,"charged_attack_channel",[1981],1,2,""
1892,"charged_attack_surge",[955],1,0,""
1893,"charged_attack_surge",[1973],1,1,""
1894,"charged_attack_surge",[1982],1,2,""
1895,"charged_attack_range_indicator",[956],1,0,""
1896,"charged_attack_range_indicator",[2007],1,1,""
1897,"charged_attack_range_indicator",[2009],1,2,""
1898,"charged_attack_release_at_max",[960],1,0,""
1899,"charged_attack_release_at_max",[1975],1,1,""
1900,"charged_attack_release_at_max",[1984],1,2,""
1901,"charged_attack_release",[961],1,0,""
1902,"charged_attack_release",[1974],1,1,""
1903,"charged_attack_release",[1983],1,2,""
1904,"charged_attack_at_max",[1002],1,0,""
1905,"charged_attack_at_max",[2006],1,1,""
1906,"charged_attack_at_max",[2008],1,2,""
1907,"charged_attack_strike","[950,951,952,953]",1,0,""
1908,"charged_attack_strike",[1971],1,1,""
1909,"charged_attack_strike",[1980],1,2,""
1910,"charged_attack_slash","[946,947,948,949]",1,0,""
1911,"charged_attack_slash","[1967,1968,1969,1970]",1,1,""
1912,"charged_attack_slash","[1976,1977,1978,1979]",1,2,""
1913,"vaal_charged_attack_area",[7520],1,0,""
1914,"vaal_charged_attack_area",[7521],1,1,""
1915,"vaal_charged_attack_area",[7522],1,2,""
1916,"vaal_reap_blood_scythe",[7539],1,0,""
1917,"vaal_reap_blood_scythe",[7540],1,1,""
1918,"vaal_reap_blood_scythe",[7676],1,2,""
1919,"vaal_reap_blood_splatter",[7566],1,0,""
1920,"vaal_reap_blood_splatter",[7567],1,1,""
1921,"vaal_reap_blood_splatter",[7677],1,2,""
1922,"vaal_arctic_armour",[7541],1,0,""
1923,"vaal_arctic_armour",[7542],1,2,""
1924,"dominating_blow_hit",[68],1,0,""
1925,"dominating_blow_hit",[4167],1,1,""
1926,"dominating_blow_convert",[69],3,0,""
1927,"dominating_blow_convert",[4168],3,1,""
1928,"dominating_blow_ascended_refresh",[7643],3,0,""
1929,"dominating_blow_ascended_refresh",[7644],3,1,""
1930,"vaal_ice_shot_summon",[4906],1,0,""
1931,"vaal_ice_shot_summon",[5695],1,3,""
1932,"vaal_ice_shot_summon",[4906],1,4,""
1933,"mtx_coin_flip_heads",[7569],1,0,""
1934,"mtx_coin_flip_tails",[7570],1,0,""
1935,"mtx_coin_flip_heads",[7571],1,1,""
1936,"mtx_coin_flip_tails",[7572],1,1,""
1937,"mtx_coin_flip_heads",[7573],1,2,""
1938,"mtx_coin_flip_tails",[7574],1,2,""
1939,"mtx_coin_flip_heads",[7575],1,3,""
1940,"mtx_coin_flip_tails",[7576],1,3,""
1941,"wave_of_conviction_wave",[2763],1,0,""
1942,"wave_of_conviction_surge",[2829],1,0,""
1943,"wave_of_conviction_wave",[5254],1,1,""
1944,"wave_of_conviction_surge",[5255],1,1,""
1945,"wave_of_conviction_wave",[5252],1,2,""
1946,"wave_of_conviction_surge",[5253],1,2,""
1947,"wave_of_conviction_wave",[7586],1,3,""
1948,"wave_of_conviction_surge",[7588],1,3,""
1949,"arctic_breath_explosion",[149],1,0,""
1950,"arctic_breath_explosion",[801],1,1,""
1951,"arctic_breath_explosion",[1438],1,2,""
1952,"arctic_breath_explosion",[7663],1,3,""
1953,"arctic_breath_ground",[2539],1,0,""
1954,"arctic_breath_ground",[7664],1,3,""
1955,"arctic_breath_impact",[2537],1,0,""
1956,"arctic_breath_impact_lesser",[2538],1,0,""
1957,"smite_impact",[2215],1,0,""
1958,"smite_impact","[2218,2219,2220]",1,1,""
1959,"smite_impact",[2492],1,2,""
1960,"smite_impact","[7678,7679,7680]",1,3,""
1961,"smite_lightning",[2214],1,0,""
1962,"smite_lightning",[2216],1,1,""
1963,"smite_lightning",[2491],1,2,""
1964,"smite_lightning",[7681],1,3,""
1965,"smite_unscaled_lightning",[2217],3,1,""
1966,"escape_shot_explode",[7710],3,0,""
1967,"escape_shot_explode",[10456],3,1,""
1968,"escape_shot_explode",[10831],3,2,""
1969,"gale_strike_vortex",[7764],1,0,""
1970,"gale_strike_vortex",[9124],1,1,""
1971,"charged_dash_marker",[1265],1,0,""
1972,"charged_dash_marker",[1940],1,1,""
1973,"charged_dash_channel",[1411],1,0,""
1974,"charged_dash_channel",[1946],1,1,""
1975,"charged_dash_complete",[1412],1,0,""
1976,"charged_dash_complete",[1947],1,1,""
1977,"charged_dash_slash",[1270],1,0,""
1978,"charged_dash_slash",[1945],1,1,""
1979,"charged_dash_max_slash",[7802],1,0,""
1980,"charged_dash_max_slash",[7803],1,1,""
1981,"charged_dash_strike",[2038],1,0,""
1982,"charged_dash_strike",[2039],1,1,""
1983,"charged_dash_full_channel",[1411],1,0,""
1984,"charged_dash_full_channel",[1946],1,1,""
1985,"comet_meteor",[7778],1,0,""
1986,"comet_meteor",[6690],1,1,""
1987,"comet_meteor",[9442],1,2,""
1988,"comet_impact",[7779],1,0,""
1989,"comet_impact",[6668],1,1,""
1990,"comet_impact",[9443],1,2,""
1991,"comet_fire_infusion_meteor",[7780],1,0,""
1992,"comet_fire_infusion_impact",[7781],1,0,""
1993,"comet_meteor",[10048],1,3,""
1994,"comet_impact",[10049],1,3,""
1995,"comet_fire_infusion_meteor",[10050],1,3,""
1996,"comet_fire_infusion_impact",[10051],1,3,""
1997,"comet_meteor",[10732],1,4,""
1998,"comet_impact",[10733],1,4,""
1999,"comet_fire_infusion_meteor",[10734],1,4,""
2000,"comet_fire_infusion_impact",[10735],1,4,""
2001,"infusion_cold_surge",[9947],1,0,""
2002,"infusion_fire_surge",[9948],1,0,""
2003,"infusion_lightning_surge",[9949],1,0,""
2004,"infusion_verisium_surge",[9950],1,0,""
2005,"foul_emergence_buildup",[7782],1,0,""
2006,"foul_emergence_impact",[7783],1,0,""
2007,"fire_trap_explosion",[2163],1,0,""
2008,"fire_trap_explosion",[6893],1,1,""
2009,"fire_trap_explosion",[7826],1,1000,""
2010,"consecrate_nova",[7825],1,0,""
2011,"frost_wall_shattering_aoe",[7877],1,0,""
2012,"frost_wall_shattering_aoe",[8407],1,1,""
2013,"frost_wall_shattering_aoe",[8407],1,2,""
2014,"frost_wall_shattering_infused_aoe",[9987],1,0,""
2015,"frost_wall_shattering_aoe",[10845],1,3,""
2016,"frost_wall_shattering_infused_aoe",[10846],1,3,""
2017,"mana_tempest",[7881],1,0,""
2018,"mana_tempest_light",[7886],1,0,""
2019,"mana_tempest",[10526],1,1,""
2020,"mana_tempest_light",[10527],1,1,""
2021,"dark_tempest",[7882],1,0,""
2022,"dark_tempest_light",[7887],1,0,""
2023,"dark_tempest_explode",[10022],3,0,""
2024,"channelled_lightning",[7890],1,0,""
2025,"quarterstaff_frost_wave_spike",[7899],1,0,""
2026,"quarterstaff_frost_wave_spike",[10985],1,1,""
2027,"volcano_impact",[7908],1,0,""
2028,"volcano_explosion",[8066],1,0,""
2029,"volcano_slam_explosion",[8067],1,0,""
2030,"volcano_impact",[9604],1,1,""
2031,"volcano_explosion",[9605],1,1,""
2032,"volcano_slam_explosion",[9606],1,1,""
2033,"volcano_impact",[10106],1,2,""
2034,"volcano_explosion",[10107],1,2,""
2035,"volcano_slam_explosion",[10108],1,2,""
2036,"killing_palm_hit",[7909],1,0,""
2037,"killing_palm_cull",[7910],1,0,""
2038,"killing_palm_empty",[7911],1,0,""
2039,"killing_palm_hit",[9126],1,1,""
2040,"killing_palm_cull",[9127],1,1,""
2041,"killing_palm_empty",[9128],1,1,""
2042,"killing_palm_hit",[7909],1,2,""
2043,"killing_palm_cull",[7910],1,2,""
2044,"killing_palm_empty",[7911],1,2,""
2045,"killing_palm_hit",[10506],1,3,""
2046,"killing_palm_cull",[10507],1,3,""
2047,"killing_palm_empty",[10508],1,3,""
2048,"crushing_fear_impact",[10509],1,0,""
2049,"crushing_fear_nova",[10511],1,0,""
2050,"crushing_fear_charged_impact",[10510],1,0,""
2051,"meditate_aura_chest",[7912],1,0,""
2052,"shattering_palm_hit",[7932],1,0,""
2053,"shattering_palm_hit",[7932],1,1,""
2054,"shattering_palm_expode",[7933],3,0,""
2055,"shattering_palm_expode",[7933],3,1,""
2056,"shattering_palm_empty",[7934],1,0,""
2057,"shattering_palm_empty",[7934],1,1,""
2058,"shattering_palm_bomb",[7935],1,0,""
2059,"shattering_palm_bomb",[7935],1,1,""
2060,"shattering_palm_impact",[7936],1,0,""
2061,"shattering_palm_impact",[7936],1,1,""
2062,"pestilent_slash_nova",[7937],3,0,""
2063,"pestilent_slash_explode",[7938],3,0,""
2064,"pestilent_slash_hit",[7939],1,0,""
2065,"plunging_blade_initial_impact",[7980],1,0,""
2066,"plunging_blade_explode",[7981],1,0,""
2067,"plunging_blade_crack",[7982],1,0,""
2068,"howl_nova",[7986],1,0,""
2069,"howl_nova",[7987],1,1,""
2070,"shadow_thief_slash_cone",[7995],1,0,""
2071,"heat_seeking_arrow_explosion",[7997],1,0,""
2072,"electric_fence_arrow",[8003],1,0,""
2073,"default_spear_throw_explode",[9426],1,0,""
2074,"default_spear_throw_explode",[9482],1,1,""
2075,"channelled_slam_rock_mace",[8015],1,0,""
2076,"channelled_slam_rock_mace",[8018],1,1,""
2077,"channelled_slam_aoe",[8016],1,0,""
2078,"channelled_slam_aoe",[8019],1,1,""
2079,"channelled_slam_aftershock_aoe",[8017],1,0,""
2080,"channelled_slam_aftershock_aoe",[8020],1,1,""
2081,"frost_bomb_loop",[667],1,0,""
2082,"frost_bomb_explosion",[668],1,0,""
2083,"frost_bomb_trigger",[669],1,0,""
2084,"frost_bomb_loop",[10283],1,1,""
2085,"frost_bomb_explosion",[10284],1,1,""
2086,"frost_bomb_trigger",[10285],1,1,""
2087,"frost_bomb_loop",[10738],1,2,""
2088,"frost_bomb_explosion",[10739],1,2,""
2089,"frost_bomb_trigger",[10740],1,2,""
2090,"flicker_strike_hit",[8041],1,0,""
2091,"flicker_strike_hit",[9121],1,9,""
2092,"flicker_strike_hit",[8041],1,10,""
2093,"flicker_strike_hit",[10503],1,11,""
2094,"lightning_storm_bolt",[8048],1,0,""
2095,"lightning_storm_bolt",[9607],1,1,""
2096,"lightning_storm_bolt",[10129],1,2,""
2097,"bear_rampage_shockwave",[8050],1,0,""
2098,"bear_rampage_shockwave",[10341],1,1,""
2099,"bear_rampage_shockwave",[8051],1,10,""
2100,"bear_rampage_shockwave",[8050],1,1000,""
2101,"arctic_armour_stages",[8061],1,0,""
2102,"arctic_armour_stages",[8061],1,1,""
2103,"arctic_armour_stages",[8061],1,2,""
2104,"arctic_armour_surge",[8127],1,0,""
2105,"arctic_armour_surge",[8127],1,1,""
2106,"arctic_armour_surge",[8127],1,2,""
2107,"arctic_armour_hit_audio",[8007],1,0,""
2108,"arctic_armour_hit_audio",[8007],1,1,""
2109,"arctic_armour_hit_audio",[8007],1,2,""
2110,"arctic_armour_end_audio",[8006],1,0,""
2111,"arctic_armour_end_audio",[8006],1,1,""
2112,"arctic_armour_end_audio",[8006],1,2,""
2113,"bear_slam_shockwave",[8086],1,0,""
2114,"bear_slam_shockwave_small",[8087],1,0,""
2115,"bear_slam_shockwave",[10339],1,1,""
2116,"bear_slam_shockwave_small",[10340],1,1,""
2117,"bear_slam_shockwave",[8088],1,10,""
2118,"bear_slam_shockwave_small",[8089],1,10,""
2119,"bear_slam_shockwave",[8086],1,1000,""
2120,"bear_slam_shockwave_small",[8087],1,1000,""
2121,"cast_on_shock_trigger_effect",[8095],3,0,""
2122,"cast_on_shock_surge_effect",[8096],3,0,""
2123,"cast_on_freeze_trigger_effect",[8097],3,0,""
2124,"cast_on_freeze_surge_effect",[8098],3,0,""
2125,"cast_on_ignite_trigger_effect",[8099],3,0,""
2126,"cast_on_ignite_surge_effect",[8100],3,0,""
2127,"cast_on_ailments_trigger_effect",[8099],3,0,""
2128,"cast_on_ailments_surge_effect",[8100],3,0,""
2129,"cast_on_melee_kill_trigger_effect",[8103],3,0,""
2130,"cast_on_melee_kill_surge_effect",[8104],3,0,""
2131,"cast_on_death_trigger_effect",[8105],3,0,""
2132,"cast_on_death_surge_effect",[8106],3,0,""
2133,"cast_when_stunned_trigger_effect",[8107],3,0,""
2134,"cast_when_stunned_surge_effect",[8108],3,0,""
2135,"cast_on_damage_taken_trigger_effect",[8109],3,0,""
2136,"cast_on_damage_taken_surge_effect",[8110],3,0,""
2137,"cast_on_crit_trigger_effect",[8111],3,0,""
2138,"cast_on_crit_surge_effect",[8112],3,0,""
2139,"disengage_spear_area",[8114],1,0,""
2140,"barrier_invocation_trigger_effect",[8111],3,0,""
2141,"barrier_invocation_surge_effect",[8112],3,0,""
2142,"elemental_invocation_trigger_effect",[8111],3,0,""
2143,"elemental_invocation_surge_effect",[8112],3,0,""
2144,"melee_kill_invocation_trigger_effect",[8111],3,0,""
2145,"melee_kill_invocation_surge_effect",[8112],3,0,""
2146,"cast_on_dodge_roll_trigger_effect",[8111],3,0,""
2147,"cast_on_dodge_roll_surge_effect",[8112],3,0,""
2148,"cast_while_channelling_trigger_effect",[8111],3,0,""
2149,"cast_while_channelling_surge_effect",[8112],3,0,""
2150,"cast_on_melee_stun_trigger_effect",[8111],3,0,""
2151,"cast_on_melee_stun_surge_effect",[8112],3,0,""
2152,"stormbringer_blade_wave",[8146],1,0,""
2153,"stormbringer_blade_blast",[8147],1,0,""
2154,"bladestorm_create",[3033],3,0,""
2155,"bladestorm_create",[3328],3,1,""
2156,"permafrost_shard",[8218],3,0,""
2157,"permafrost_shard_explode",[8219],3,0,""
2158,"permafrost_shard",[10904],3,1,""
2159,"permafrost_shard_explode",[10905],3,1,""
2160,"explosive_grenade_explosion",[8187],3,0,""
2161,"explosive_grenade_explosion",[7913],3,1,""
2162,"explosive_grenade_explosion",[8594],3,2,""
2163,"flash_grenade_explosion",[8188],3,0,""
2164,"flash_grenade_explosion",[10577],3,1,""
2165,"flash_grenade_audio",[8229],1,1,""
2166,"toxic_grenade_explosion",[8189],3,0,""
2167,"toxic_grenade_explosion",[8189],3,1,""
2168,"oil_grenade_explosion",[8190],3,0,""
2169,"oil_grenade_explosion",[8593],3,1,""
2170,"fire_grenade_explosion",[8191],3,0,""
2171,"toxic_grenade_cloud",[8192],3,0,""
2172,"toxic_grenade_cloud",[8193],3,1,""
2173,"toxic_grenade_cloud_explosion",[8194],3,0,""
2174,"toxic_grenade_cloud_explosion",[8194],3,1,""
2175,"bone_offering_impale_effect",[8214],3,0,""
2176,"pain_offering_impale_effect",[8214],3,0,""
2177,"pain_offering_impale_effect",[9334],3,1,""
2178,"bone_offering_impale_effect",[9334],3,1,""
2179,"broken_armour_initial",[8115],3,0,""
2180,"broken_armour_initial",[8116],3,1,""
2181,"broken_armour_initial",[8117],3,2,""
2182,"broken_armour_initial",[8118],3,3,""
2183,"broken_armour_initial_boss",[8119],3,0,""
2184,"broken_armour_initial_boss",[8120],3,1,""
2185,"broken_armour_initial_boss",[8121],3,2,""
2186,"broken_armour_initial_boss",[8122],3,3,""
2187,"armour_fully_broken_consumed",[8123],3,0,""
2188,"armour_fully_broken_consumed",[8123],3,1,""
2189,"armour_fully_broken_consumed",[8217],3,2,""
2190,"resonating_slam_impact",[8220],3,0,""
2191,"resonating_slam_shockwave",[8221],3,0,""
2192,"storm_mage_lightning_bolt",[8234],3,0,""
2193,"bombadier_destructive_explosion",[8246],3,0,""
2194,"ice_bind",[3559],1,0,""
2195,"wind_palm_hit",[8296],3,0,""
2196,"wind_palm_hit",[8296],3,1,""
2197,"wind_palm_stun",[8298],3,0,""
2198,"wind_palm_stun",[8298],3,1,""
2199,"wind_palm_empty",[8297],3,0,""
2200,"wind_palm_empty",[8297],3,1,""
2201,"command_marker",[8238],1,0,""
2202,"command_marker",[8239],1,1,""
2203,"command_marker",[8240],1,2,""
2204,"command_marker",[8241],1,3,""
2205,"charged_staff_cone",[8417],3,0,""
2206,"charged_staff_cone",[10505],3,1,""
2207,"rolling_magma_impact",[3251],1,0,""
2208,"rolling_magma_impact_extra_visible",[3491],1,0,""
2209,"rolling_magma_impact",[10303],1,1,""
2210,"rolling_magma_impact_extra_visible",[10304],1,1,""
2211,"charged_strike_pulse",[8250],3,0,""
2212,"charged_strike_pulse",[8250],3,1,""
2213,"charged_strike_normal_impact",[8251],1,0,""
