"rownum","Id","Animation","i32_24","i32_28","Stats"
1676,"vaal_ground_slam_spiked_spikes","[1313,1314,1315,1316,1317]",1,5,""
1677,"vaal_ground_slam_spiked_spikes","[364,365,366]",1,6,""
1678,"feast_of_flesh_owner",[2617],1,0,""
1679,"feast_of_flesh_owner",[6533],1,1,""
1680,"feast_of_flesh_corpse",[2618],1,0,""
1681,"feast_of_flesh_corpse",[6534],1,1,""
1682,"phys_cascade_trap_explosion",[2037],1,0,""
1683,"phys_cascade_trap_explosion",[3458],1,1,""
1684,"phys_cascade_trap_explosion",[6575],1,2,""
1685,"phys_cascade_trap_ground_effect","[2038,2039]",1,0,""
1686,"phys_cascade_trap_ground_effect","[3459,3460]",1,1,""
1687,"phys_cascade_trap_ground_effect","[6576,6577]",1,2,""
1688,"phys_cascade_trap_emitter",[2040],1,0,""
1689,"phys_cascade_trap_emitter",[3461],1,1,""
1690,"phys_cascade_trap_emitter",[6578],1,2,""
1691,"slither_start_effect",[3411],1,0,""
1692,"slither_start_effect",[5368],1,1,""
1693,"slither_aura_effect",[3412],1,0,""
1694,"slither_aura_effect",[5369],1,1,""
1695,"slither_eyes_effect",[3443],1,0,""
1696,"slither_eyes_effect",[5370],1,1,""
1697,"ice_spear_pierce_effect",[2625],1,3,""
1698,"ice_spear_pierce_effect",[6627],1,8,""
1699,"ice_spear_pierce_effect",[7513],1,9,""
1700,"laser_spears_spear",[6383],1,0,""
1701,"laser_spears_beam_start",[6408],1,0,""
1702,"laser_spears_beam_end",[6385],1,0,""
1703,"monster_dd_area_area",[595],3,0,""
1704,"monster_dd_area_area",[595],3,1,""
1705,"monster_dd_area_area",[595],3,2,""
1706,"monster_dd_area_area",[5096],3,3,""
1707,"monster_dd_area_area",[7495],3,4,""
1708,"monster_dd_area_corpse",[1759],3,0,""
1709,"monster_dd_area_corpse",[1925],3,1,""
1710,"monster_dd_area_corpse",[4973],3,2,""
1711,"monster_dd_area_corpse",[6366],3,3,""
1712,"monster_dd_area_corpse",[7496],3,4,""
1713,"monster_dd_area_explosion",[1761],3,0,""
1714,"monster_dd_area_explosion",[1926],3,1,""
1715,"monster_dd_area_explosion",[4974],3,2,""
1716,"monster_dd_area_explosion",[5096],3,3,""
1717,"monster_dd_area_explosion",[5096],3,4,""
1718,"monster_soulrend_impact",[2852],1,0,""
1719,"monster_soulrend_impact",[3259],1,1,""
1720,"monster_soulrend_impact",[7191],1,2,""
1721,"monster_soulrend_impact",[7417],1,3,""
1722,"galvanic_field_sphere",[6674],1,0,""
1723,"galvanic_field_sphere",[6706],1,1,""
1724,"galvanic_field_sphere",[6754],1,2,""
1725,"galvanic_field_beam",[6675],1,0,""
1726,"galvanic_field_beam",[6707],1,1,""
1727,"galvanic_field_beam",[6755],1,2,""
1728,"flask_effect_on_use",[6678],1,7,""
1729,"lightning_conduit_nova",[6672],1,0,""
1730,"lightning_conduit_nova",[6712],1,1,""
1731,"lightning_conduit_nova",[6750],1,2,""
1732,"lightning_conduit_bolt_tier_1",[6667],1,0,""
1733,"lightning_conduit_bolt_tier_1",[6709],1,1,""
1734,"lightning_conduit_bolt_tier_1",[6751],1,2,""
1735,"lightning_conduit_bolt_tier_2",[6668],1,0,""
1736,"lightning_conduit_bolt_tier_2",[6710],1,1,""
1737,"lightning_conduit_bolt_tier_2",[6752],1,2,""
1738,"lightning_conduit_bolt_tier_3",[6669],1,0,""
1739,"lightning_conduit_bolt_tier_3",[6711],1,1,""
1740,"lightning_conduit_bolt_tier_3",[6753],1,2,""
1741,"lightning_tendrils_orb",[1628],1,0,""
1742,"lightning_tendrils_orb",[1628],1,1,""
1743,"lightning_tendrils_orb",[6715],1,2,""
1744,"lightning_tendrils_glow",[1629],1,0,""
1745,"lightning_tendrils_glow",[1629],1,1,""
1746,"lightning_tendrils_glow",[6716],1,2,""
1747,"lightning_tendrils_large_pulse",[1630],1,0,""
1748,"lightning_tendrils_large_pulse",[1630],1,1,""
1749,"lightning_tendrils_large_pulse",[6717],1,2,""
1750,"alchemists_mark_burning_burst",[6676],1,0,""
1751,"alchemists_mark_burning_burst",[6761],1,1,""
1752,"alchemists_mark_burning_burst",[7565],1,2,""
1753,"alchemists_mark_caustic_burst",[6677],1,0,""
1754,"alchemists_mark_caustic_burst",[6762],1,1,""
1755,"alchemists_mark_caustic_burst",[7566],1,2,""
1756,"righteous_fire_ring",[109],1,0,""
1757,"righteous_fire_ring",[520],1,2,""
1758,"righteous_fire_ring",[520],1,3,""
1759,"righteous_fire_ring",[1359],1,4,""
1760,"righteous_fire_ring",[1637],1,5,""
1761,"righteous_fire_ring",[1637],1,6,""
1762,"righteous_fire_ring",[1553],1,7,""
1763,"righteous_fire_ring",[5547],1,8,""
1764,"righteous_fire_ring",[6759],1,9,""
1765,"righteous_fire_ring",[7521],1,10,""
1766,"righteous_fire_ring",[8101],1,11,""
1767,"vaal_righteous_fire_ring",[2222],1,0,""
1768,"vaal_righteous_fire_ring",[2222],1,1,""
1769,"vaal_righteous_fire_ring",[2237],1,2,""
1770,"vaal_righteous_fire_ring",[2237],1,3,""
1771,"vaal_righteous_fire_ring",[2237],1,4,""
1772,"vaal_righteous_fire_ring",[2235],1,5,""
1773,"vaal_righteous_fire_ring",[2235],1,6,""
1774,"vaal_righteous_fire_ring",[2236],1,7,""
1775,"vaal_righteous_fire_ring",[5548],1,8,""
1776,"vaal_righteous_fire_ring",[6760],1,9,""
1777,"vaal_righteous_fire_ring",[7522],1,10,""
1778,"vaal_righteous_fire_ring",[8102],1,11,""
1779,"venom_gyre_attached_projectile",[3511],1,0,""
1780,"volcanic_slam_crater",[6850],1,0,""
1781,"volcanic_slam_crater",[6850],1,1,""
1782,"volcanic_slam_crack",[6851],1,0,""
1783,"volcanic_slam_crack",[6852],1,1,""
1784,"volcanic_slam_erupt",[6853],1,0,""
1785,"volcanic_slam_erupt",[6853],1,1,""
1786,"venom_gyre_attached_projectile",[6764],1,1,""
1787,"venom_gyre_hanging_blade",[3539],1,0,""
1788,"venom_gyre_hanging_blade",[6766],1,1,""
1789,"venom_gyre_whirling_blades",[3546],1,0,""
1790,"venom_gyre_whirling_blades",[6767],1,1,""
1791,"whirling_blades_rig",[6768],1,0,""
1792,"whirling_blades_rig",[6769],1,1,""
1793,"whirling_blades_rig",[6770],1,2,""
1794,"whirling_blades_rig",[6771],1,3,""
1795,"whirling_blades_rig",[6772],1,4,""
1796,"whirling_blades_rig",[6773],1,5,""
1797,"whirling_blades_rig",[6774],1,6,""
1798,"whirling_blades_rig",[6775],1,7,""
1799,"caustic_arrow_explosion","[2285,2286]",1,0,""
1800,"caustic_arrow_explosion",[2287],1,1,""
1801,"caustic_arrow_explosion",[2288],1,2,""
1802,"caustic_arrow_explosion",[4603],1,3,""
1803,"caustic_arrow_explosion",[6776],1,4,""
1804,"caustic_arrow_explosion",[2289],1,5,""
1805,"kinetic_blast_small",[469],1,0,""
1806,"kinetic_blast_small","[471,472,473,474]",1,1,""
1807,"kinetic_blast_small",[6778],1,2,""
1808,"kinetic_blast_small",[7941],1,3,""
1809,"kinetic_blast_large",[468],1,0,""
1810,"kinetic_blast_large",[470],1,1,""
1811,"kinetic_blast_large",[6777],1,2,""
1812,"kinetic_blast_large",[7940],1,3,""
1813,"reap_blood_scythe",[5340],1,0,""
1814,"reap_blood_scythe",[6797],1,1,""
1815,"reap_blood_scythe",[7145],1,2,""
1816,"ring_of_ice_snow",[6848],1,0,""
1817,"ring_of_ice_sweep",[6855],1,0,""
1818,"volcanic_slam_mortar_impact",[6854],3,0,""
1819,"volcanic_slam_mortar_impact_lite",[6967],3,0,""
1820,"charged_attack_channel",[970],1,0,""
1821,"charged_attack_channel",[2014],1,1,""
1822,"charged_attack_channel",[2023],1,2,""
1823,"charged_attack_surge",[971],1,0,""
1824,"charged_attack_surge",[2015],1,1,""
1825,"charged_attack_surge",[2024],1,2,""
1826,"charged_attack_range_indicator",[972],1,0,""
1827,"charged_attack_range_indicator",[2049],1,1,""
1828,"charged_attack_range_indicator",[2051],1,2,""
1829,"charged_attack_release_at_max",[976],1,0,""
1830,"charged_attack_release_at_max",[2017],1,1,""
1831,"charged_attack_release_at_max",[2026],1,2,""
1832,"charged_attack_release",[977],1,0,""
1833,"charged_attack_release",[2016],1,1,""
1834,"charged_attack_release",[2025],1,2,""
1835,"charged_attack_at_max",[1018],1,0,""
1836,"charged_attack_at_max",[2048],1,1,""
1837,"charged_attack_at_max",[2050],1,2,""
1838,"charged_attack_strike","[966,967,968,969]",1,0,""
1839,"charged_attack_strike",[2013],1,1,""
1840,"charged_attack_strike",[2022],1,2,""
1841,"charged_attack_slash","[962,963,964,965]",1,0,""
1842,"charged_attack_slash","[2009,2010,2011,2012]",1,1,""
1843,"charged_attack_slash","[2018,2019,2020,2021]",1,2,""
1844,"vaal_charged_attack_area",[6950],1,0,""
1845,"vaal_charged_attack_area",[6951],1,1,""
1846,"vaal_charged_attack_area",[6952],1,2,""
1847,"vaal_reap_blood_scythe",[6969],1,0,""
1848,"vaal_reap_blood_scythe",[6970],1,1,""
1849,"vaal_reap_blood_scythe",[7152],1,2,""
1850,"vaal_reap_blood_splatter",[6996],1,0,""
1851,"vaal_reap_blood_splatter",[6997],1,1,""
1852,"vaal_reap_blood_splatter",[7153],1,2,""
1853,"vaal_arctic_armour",[6971],1,0,""
1854,"vaal_arctic_armour",[6972],1,2,""
1855,"vaal_arctic_armour",[7551],1,4,""
1856,"dominating_blow_hit",[67],1,0,""
1857,"dominating_blow_hit",[4278],1,1,""
1858,"dominating_blow_convert",[68],3,0,""
1859,"dominating_blow_convert",[4279],3,1,""
1860,"dominating_blow_ascended_refresh",[7118],3,0,""
1861,"dominating_blow_ascended_refresh",[7119],3,1,""
1862,"dominating_blow_convert",[7994],3,2,""
1863,"holy_strike_refresh",[7995],3,2,""
1864,"holy_strike_weapon_substitute",[7996],1,2,""
1865,"dominating_blow_convert",[8029],3,3,""
1866,"holy_strike_refresh",[8030],3,3,""
1867,"holy_strike_weapon_substitute",[8031],1,3,""
1868,"dominating_blow_convert",[8045],3,4,""
1869,"holy_strike_refresh",[8046],3,4,""
1870,"holy_strike_weapon_substitute",[8047],1,4,""
1871,"vaal_ice_shot_summon",[5016],1,0,""
1872,"vaal_ice_shot_summon",[5545],1,3,""
1873,"vaal_ice_shot_summon",[5016],1,4,""
1874,"mtx_coin_flip_heads",[7034],1,0,""
1875,"mtx_coin_flip_tails",[7035],1,0,""
1876,"mtx_coin_flip_heads",[7036],1,1,""
1877,"mtx_coin_flip_tails",[7037],1,1,""
1878,"mtx_coin_flip_heads",[7038],1,2,""
1879,"mtx_coin_flip_tails",[7039],1,2,""
1880,"mtx_coin_flip_heads",[7040],1,3,""
1881,"mtx_coin_flip_tails",[7041],1,3,""
1882,"wave_of_conviction_wave",[2812],1,0,""
1883,"wave_of_conviction_surge",[2882],1,0,""
1884,"wave_of_conviction_wave",[5366],1,1,""
1885,"wave_of_conviction_surge",[5367],1,1,""
1886,"wave_of_conviction_wave",[5364],1,2,""
1887,"wave_of_conviction_surge",[5365],1,2,""
1888,"wave_of_conviction_wave",[7051],1,3,""
1889,"wave_of_conviction_surge",[7053],1,3,""
1890,"arctic_breath_explosion",[141],1,0,""
1891,"arctic_breath_explosion",[817],1,1,""
1892,"arctic_breath_explosion",[1475],1,2,""
1893,"arctic_breath_explosion",[7138],1,3,""
1894,"arctic_breath_explosion",[7212],1,4,""
1895,"arctic_breath_ground",[2586],1,0,""
1896,"arctic_breath_ground",[7139],1,3,""
1897,"arctic_breath_ground",[7213],1,4,""
1898,"arctic_breath_impact",[2584],1,0,""
1899,"arctic_breath_impact_lesser",[2585],1,0,""
1900,"tul_graft_mortar_explosion",[2583],1,0,""
1901,"smite_impact",[2259],1,0,""
1902,"smite_impact","[2263,2264,2265]",1,1,""
1903,"smite_impact",[2538],1,2,""
1904,"smite_impact","[7154,7155,7156]",1,3,""
1905,"smite_lightning",[2258],1,0,""
1906,"smite_lightning",[2261],1,1,""
1907,"smite_lightning",[2537],1,2,""
1908,"smite_lightning",[7157],1,3,""
1909,"smite_unscaled_lightning",[2262],3,1,""
1910,"flamewood_support_charge_up",[7184],1,0,""
1911,"flamewood_support_aura_effect",[7185],1,0,""
1912,"flamewood_support_projectile",[7186],1,0,""
1913,"flamewood_support_impact",[7187],1,0,""
1914,"hexblast_effect",[4665],1,0,""
1915,"hexblast_effect",[7300],1,1,""
1916,"hexblast_effect",[7322],1,2,""
1917,"hexblast_effect",[7349],1,3,""
1918,"hexblast_cursed",[4666],1,0,""
1919,"hexblast_cursed",[7301],1,1,""
1920,"hexblast_cursed",[7323],1,2,""
1921,"hexblast_cursed",[7350],1,3,""
1922,"hexblast_shockwave",[4667],1,0,""
1923,"hexblast_shockwave",[7302],1,1,""
1924,"hexblast_shockwave",[7324],1,2,""
1925,"hexblast_shockwave",[7351],1,3,""
1926,"doom_blast_explosion",[4713],1,0,""
1927,"doom_blast_explosion",[7320],1,1,""
1928,"doom_blast_explosion",[7321],1,2,""
1929,"doom_blast_explosion",[7362],1,3,""
1930,"artillery_ballista_arrow_up",[3589],1,0,""
1931,"artillery_ballista_arrow_up",[3832],1,-1,""
1932,"artillery_ballista_arrow_up",[7317],1,1,""
1933,"artillery_ballista_arrow_up",[7326],1,2,""
1934,"artillery_ballista_arrow_up",[7345],1,3,""
1935,"artillery_ballista_arrow_down",[3590],1,0,""
1936,"artillery_ballista_arrow_down",[3833],1,-1,""
1937,"artillery_ballista_arrow_down",[7318],1,1,""
1938,"artillery_ballista_arrow_down",[7327],1,2,""
1939,"artillery_ballista_arrow_down",[7346],1,3,""
1940,"artillery_ballista_explosion",[3591],1,0,""
1941,"artillery_ballista_explosion",[3834],1,-1,""
1942,"artillery_ballista_explosion",[7319],1,1,""
1943,"artillery_ballista_explosion",[7328],1,2,""
1944,"artillery_ballista_explosion",[7347],1,3,""
1945,"mtx_spray_paint_blob",[7304],1,0,""
1946,"mtx_spray_paint_blob",[7305],1,1,""
1947,"mtx_spray_paint_blob",[7306],1,2,""
1948,"minion_sacrifice_area",[61],1,0,""
1949,"detonate_dead_corpse_explosion",[1759],3,0,""
1950,"detonate_dead_corpse_explosion",[1759],3,1,""
1951,"detonate_dead_corpse_explosion",[4747],3,2,""
1952,"detonate_dead_fire_explosion",[1761],3,0,""
1953,"detonate_dead_fire_explosion",[1761],3,1,""
1954,"detonate_dead_fire_explosion",[4748],3,2,""
1955,"detonate_dead_corpse_gibs",[1760],3,0,""
1956,"vaal_detonate_dead_marker",[2189],3,0,""
1957,"vaal_detonate_dead_marker",[2189],3,1,""
1958,"vaal_detonate_dead_pulse",[2190],3,0,""
1959,"vaal_detonate_dead_pulse",[2190],3,1,""
1960,"mtx_crystal_shatter_explosion",[7543],1,0,""
1961,"mtx_crystal_shatter_explosion",[7544],1,1,""
1962,"mtx_crystal_shatter_explosion",[7545],1,2,""
1963,"weapon_storm_blades",[7570],3,0,""
1964,"weapon_storm_wind_up",[7599],1,0,""
1965,"mtx_flamethrower_flame",[7559],1,0,""
1966,"weapon_evisceration_wave",[7573],1,0,""
1967,"weapon_evisceration_aoe",[7596],1,0,""
1968,"retaliation_fist_ao",[7561],1,0,""
1969,"retaliation_fist_slam",[7603],1,0,""
1970,"retaliation_fist_ao_ancestral",[7613],1,0,""
1971,"retaliation_fist_slam_ancestral",[7614],1,0,""
1972,"retaliation_ice_wave",[2813],1,0,""
1973,"retaliation_lightning_wave",[2814],1,0,""
1974,"retaliation_lightning_wave_minion",[2815],1,0,""
1975,"retaliation_rage_warcry_cast_effect",[7576],1,0,""
1976,"retaliation_rage_warcry_cast_effect",[7661],1,2,""
1977,"retaliation_rage_warcry_cast_effect",[4498],1,3,""
1978,"retaliation_rage_warcry_cast_effect_auto",[7660],1,0,""
1979,"retaliation_rage_warcry_cast_effect_auto",[7662],1,2,""
1980,"retaliation_rage_warcry_cast_effect_auto",[4498],1,3,""
1981,"retaliation_lightning_spell_lightning_effect",[7574],1,0,""
1982,"retaliation_lightning_spell_impact_effect",[7575],1,0,""
1983,"mtx_player_die_beam_first","[7622,7625,7628,7631]",1,0,""
1984,"mtx_player_die_beam_second","[7623,7626,7629,7632]",1,0,""
1985,"mtx_player_die_beam_third","[7624,7627,7630,7633]",1,0,""
1986,"revenant_revive_aoe",[595],1,0,""
1987,"revenant_revive_explode",[2186],1,0,""
1988,"retaliation_ice_wave_added_effect",[7600],1,0,""
1989,"retaliation_lightning_wave_added_effect",[7601],1,0,""
1990,"retaliation_lightning_wave",[8001],1,1,""
1991,"retaliation_lightning_wave_minion",[8002],1,1,""
1992,"retaliation_lightning_wave_added_effect",[8003],1,1,""
1993,"retaliation_lightning_wave",[8026],1,2,""
1994,"retaliation_lightning_wave_minion",[8027],1,2,""
1995,"retaliation_lightning_wave_added_effect",[8028],1,2,""
1996,"retaliation_lightning_wave",[8064],1,3,""
1997,"retaliation_lightning_wave_minion",[8065],1,3,""
1998,"retaliation_lightning_wave_added_effect",[8066],1,3,""
1999,"shaper_projectile_hit",[1069],1,0,""
2000,"shaper_projectile_hit",[1070],1,1,""
2001,"shaper_projectile_hit",[1071],1,2,""
2002,"ignition_blast",[7719],1,0,""
2003,"repeating_shockwave",[1173],3,0,""
2004,"repeating_shockwave",[2204],3,1,""
2005,"summon_void_spawn_portal_effect",[7718],3,0,""
2006,"unleash_power_spin",[2482],1,0,""
2007,"unleash_power_spin_end",[2483],1,0,""
2008,"shaper_slam",[1083],1,0,""
2009,"shaper_slam",[1084],1,1,""
2010,"shaper_beam",[1034],1,0,""
2011,"chain_strike_shockwave",[7735],1,0,""
2012,"chain_strike_shockwave",[7754],1,1,""
2013,"shaper_beam",[1035],1,1,""
2014,"frostbolt_hit",[986],1,0,""
2015,"frostbolt_hit",[985],1,1,""
2016,"frostbolt_hit",[986],1,2,""
2017,"frostbolt_hit",[986],1,3,""
2018,"frostbolt_hit",[1070],1,4,""
2019,"frostbolt_hit",[1070],1,5,""
2020,"dark_pact_center",[1135],3,0,""
2021,"dark_pact_explode_player",[1164],3,0,""
2022,"dark_pact_explode",[1134],3,0,""
2023,"dark_pact_explode_ruin",[1134],3,0,""
2024,"avarius_super_projectile_nova",[1201],1,0,""
2025,"avarius_super_projectile_nova",[1201],1,1,""
2026,"bladefall_aoe",[3843],1,0,""
2027,"bladefall_aoe",[3844],1,1,""
2028,"bladefall_aoe",[3845],1,2,""
2029,"bladefall_aoe",[3846],1,3,""
2030,"bladefall_aoe",[3847],1,4,""
2031,"bladefall_aoe",[3848],1,5,""
2032,"bladefall_aoe",[3847],1,6,""
2033,"bladefall_aoe",[3848],1,7,""
2034,"storm_call_blood_loop",[7756],3,0,""
2035,"storm_call_blood_pulse",[1339],3,0,""
2036,"storm_call_blood_impact",[7755],3,0,""
2037,"mtx_cruelty_killer_bird_consume_explosion",[7813],3,0,""
2038,"graft_skill_esh_lightning_ring_bolt",[2260],1,0,""
2039,"graft_skill_uulnetol_hand",[7834],1,0,""
2040,"molten_shell_projectile_explosion",[148],1,0,""
2041,"molten_shell_projectile_explosion",[148],1,1,""
2042,"molten_shell_projectile_explosion",[148],1,2,""
2043,"molten_shell_projectile_explosion",[148],1,3,""
2044,"molten_shell_projectile_explosion",[148],1,4,""
2045,"molten_shell_projectile_explosion",[148],1,5,""
2046,"molten_shell_projectile_explosion",[148],1,6,""
2047,"molten_shell_projectile_explosion",[148],1,7,""
2048,"molten_shell_projectile_explosion",[7860],1,8,""
2049,"graft_skill_xoph_flame_pillar",[7856],3,0,""
2050,"xoph_explosion_fist",[7869],1,0,""
2051,"xoph_explosion_geyser",[7870],1,0,""
2052,"xoph_projectile_impact",[7871],1,0,""
2053,"graft_skill_esh_lightning_hand",[7857],1,0,""
2054,"graft_skill_esh_lightning_hand_burst",[7858],1,0,""
2055,"tornado_projectile_explosion",[6312],1,1,""
2056,"tornado_projectile_explosion",[6312],1,2,""
2057,"graft_skill_uulnetol_bone_spire",[7859],1,0,""
2058,"graft_skill_uulnetol_explosion",[4175],1,0,""
2059,"arrow_swarm_summoned_arrow",[7892],1,0,""
2060,"arrow_swarm_summoned_arrow_muzzleflash",[7893],1,0,""
2061,"kinetic_barrier_impact",[7903],1,0,""
2062,"windstorm_arrow",[3827],1,0,""
2063,"windstorm_arrow",[3827],1,1,""
2064,"windstorm_storm",[7904],1,0,""
2065,"windstorm_storm",[7905],1,1,""
2066,"windstorm_expire_flash",[7913],1,0,""
2067,"windstorm_expire_flash",[7914],1,1,""
2068,"windstorm_arrow_down",[7929],1,0,""
2069,"windstorm_arrow_down",[7929],1,1,""
2070,"napalm_arrows_explode",[7906],3,0,""
2071,"napalm_arrows_landing_unscaled",[7909],1,0,""
2072,"napalm_arrows_landing_scaled",[7910],1,0,""
2073,"napalm_arrows_arrow_up",[7908],1,0,""
2074,"napalm_arrows_arrow_down",[7907],1,0,""
2075,"kinetic_bolt_explosion",[3881],1,0,""
2076,"kinetic_bolt_explosion",[3882],1,1,""
2077,"kinetic_bolt_explosion",[3883],1,2,""
2078,"kinetic_fusillade_explosion",[7912],1,0,""
2079,"kinetic_fusillade_explosion",[7938],1,1,""
2080,"windstorm_impact",[7915],1,0,""
2081,"windstorm_impact",[5096],1,1,""
2082,"kinetic_rain_projectile",[7916],1,0,""
2083,"kinetic_rain_rune",[7917],1,0,""
2084,"kinetic_rain_projectile",[7936],1,1,""
2085,"kinetic_rain_rune",[7937],1,1,""
2086,"mini_tornado_impact",[3284],1,0,""
2087,"windburst_tornado_impact",[3283],1,0,""
2088,"kinetic_shell_explosion",[7918],1,0,""
2089,"kinetic_barrier_audio",[7919],3,0,""
2090,"kinetic_shell",[7922],1,0,""
2091,"misty_reflection_minion_spawn",[481],3,0,""
2092,"misty_reflection_minion_death",[518],3,0,""
2093,"misty_reflection_minion_apply_debuff_area",[519],3,0,""
2094,"mtx_afk_podium",[6701],1,0,""
2095,"mtx_afk_podium",[7944],1,1,""
2096,"mtx_afk_podium_appear",[7943],1,0,""
2097,"mtx_encase_in_crystal_effect1",[7075],1,0,""
2098,"mtx_encase_in_crystal_effect1",[7078],1,1,""
2099,"mtx_encase_in_crystal_effect1",[7081],1,2,""
2100,"mtx_encase_in_crystal_effect1",[7084],1,3,""
2101,"mtx_encase_in_crystal_effect1",[7087],1,4,""
2102,"mtx_encase_in_crystal_effect2",[7076],1,0,""
2103,"mtx_encase_in_crystal_effect2",[7079],1,1,""
2104,"mtx_encase_in_crystal_effect2",[7082],1,2,""
2105,"mtx_encase_in_crystal_effect2",[7085],1,3,""
2106,"mtx_encase_in_crystal_effect2",[7088],1,4,""
2107,"mtx_encase_in_crystal_tomb",[7077],1,0,""
2108,"mtx_encase_in_crystal_tomb",[7080],1,1,""
2109,"mtx_encase_in_crystal_tomb",[7083],1,2,""
2110,"mtx_encase_in_crystal_tomb",[7086],1,3,""
2111,"mtx_encase_in_crystal_tomb",[7089],1,4,""
2112,"simple_nova_spell_ao",[7951],1,0,""
2113,"simple_nova_spell_ao",[7951],1,1,""
2114,"simple_nova_spell_ao",[7952],1,2,""
2115,"holy_hammers_aoe",[7953],1,0,""
2116,"holy_hammers_falling_hammer",[7954],1,0,""
2117,"holy_hammers_aoe_ancestral",[7955],1,0,""
2118,"holy_hammers_falling_hammer_ancestral",[7956],1,0,""
2119,"holy_hammers_aoe",[7997],1,1,""
2120,"holy_hammers_falling_hammer",[7998],1,1,""
2121,"holy_hammers_aoe_ancestral",[7999],1,1,""
2122,"holy_hammers_falling_hammer_ancestral",[8000],1,1,""
2123,"holy_hammers_aoe",[8041],1,2,""
2124,"holy_hammers_falling_hammer",[8042],1,2,""
2125,"holy_hammers_aoe_ancestral",[8043],1,2,""
2126,"holy_hammers_falling_hammer_ancestral",[8044],1,2,""
2127,"holy_hammers_aoe",[8048],1,3,""
2128,"holy_hammers_falling_hammer",[8049],1,3,""
2129,"holy_hammers_aoe_ancestral",[8050],1,3,""
2130,"holy_hammers_falling_hammer_ancestral",[8051],1,3,""
2131,"exploding_poison_toad",[7967],3,0,""
2132,"exploding_poison_toad_nova",[7470],3,0,""
2133,"holy_strike_refresh",[7970],3,0,""
2134,"holy_strike_weapon_substitute",[7971],1,0,""
2135,"revive_player_complete",[7985],1,1,""
2136,"revive_player_complete",[7986],1,2,""
2137,"revive_player_complete",[7987],1,3,""
2138,"discus_slam_crack",[7992],1,0,""
2139,"discus_slam_implosion",[7990],1,0,""
2140,"discus_slam_explosion",[7991],1,0,""
2141,"discus_slam_crack",[8052],1,1,""
2142,"discus_slam_implosion",[8053],1,1,""
2143,"discus_slam_explosion",[8054],1,1,""
2144,"discus_slam_crack",[8056],1,2,""
2145,"discus_slam_implosion",[8057],1,2,""
2146,"discus_slam_explosion",[8058],1,2,""
2147,"discus_slam_crack",[8060],1,3,""
2148,"discus_slam_implosion",[8061],1,3,""
2149,"discus_slam_explosion",[8062],1,3,""
2150,"sweep_slash",[3095],1,0,""
2151,"sweep_ground_dust",[3096],1,0,""
2152,"sweep_sound_effect",[165],1,0,""
2153,"sweep_sound_effect",[165],1,1,""
2154,"sweep_sound_effect",[165],1,2,""
2155,"sweep_hammer_fall",[7946],1,2,""
2156,"sweep_sound_effect",[165],1,3,""
2157,"sweep_hammer_fall",[8020],1,3,""
2158,"sweep_sound_effect",[165],1,4,""
2159,"sweep_hammer_fall",[8021],1,4,""
2160,"sweep_sound_effect",[165],1,5,""
2161,"sweep_hammer_fall",[8022],1,5,""
2162,"collapsing_ring_ring_small",[8012],1,0,""
2163,"collapsing_ring_ring_medium",[8013],1,0,""
2164,"collapsing_ring_ring_large",[8014],1,0,""
2165,"collapsing_ring_shockwave",[7993],1,0,""
2166,"sand_mirage_fade",[8019],3,0,""
2167,"collapsing_ring_ring_small",[8076],1,1,""
2168,"collapsing_ring_ring_medium",[8077],1,1,""
2169,"collapsing_ring_ring_large",[8078],1,1,""
2170,"collapsing_ring_shockwave",[8079],1,1,""
2171,"collapsing_ring_ring_small",[8081],1,2,""
2172,"collapsing_ring_ring_medium",[8082],1,2,""
2173,"collapsing_ring_ring_large",[8083],1,2,""
2174,"collapsing_ring_shockwave",[8084],1,2,""
2175,"collapsing_ring_ring_small",[8085],1,3,""
2176,"collapsing_ring_ring_medium",[8086],1,3,""
2177,"collapsing_ring_ring_large",[8087],1,3,""
2178,"collapsing_ring_shockwave",[8088],1,3,""
2179,"frostblink_nova",[3061],1,0,""
2180,"frostblink_nova",[3251],1,1,""
2181,"frostblink_nova",[8094],1,2,""
2182,"barnacle_snap_barnacle",[8171],3,0,""
2183,"barnacle_snap_snap",[8179],1,0,""
2184,"barnacle_snap_sound",[165],1,0,""
2185,"mtx_land_shark_consume_explosion",[8131],1,0,""
2186,"ghostflame_lantern_soul",[8133],1,0,""
2187,"ghostflame_lantern_furnace",[8134],1,0,""
2188,"crystalfall_aoe",[8198],1,0,""
2189,"crystalfall_falling_crystal",[8199],1,0,""
2190,"pact_of_ghorr",[8215],3,0,""
2191,"pact_of_beidat",[8216],3,0,""
2192,"pact_of_ktash",[8217],3,0,""
2193,"pact_of_lycia",[8218],3,0,""
2194,"soulrend_impact",[2817],1,0,""
2195,"soulrend_impact",[2954],1,1,""
2196,"soulrend_impact",[2981],1,2,""
2197,"soulrend_impact",[8237],1,3,""
2198,"brine_king_aspect_cast",[8229],1,0,""
2199,"solaris_aspect_cast",[8230],1,0,""
2200,"lunaris_aspect_cast",[8231],1,0,""
2201,"arakaali_aspect_cast",[8232],1,0,""
2202,"lunaris_aspect_spinning_glaive_orb",[8233],1,0,""
2203,"ghost_cannonball_hit_effect",[8187],3,0,""
2204,"ghost_cannon_prefire_effect",[8238],3,0,""
2205,"heavens_scourge_lightning_strike",[8248],1,0,""
